sku,loja_sync,last_update,id_bling,nome_bling,situacao_bling,ncm_bling,saldo_loja,saldo_full
326,Uai Mineirinho,27/05/2026 19:33,15948287915,Difusor Ar Console Central Original,A,,16.0,0.0
316,Uai Mineirinho,27/05/2026 19:33,15948287914,Sensor Direção Hidráulica  497610324r,A,,0.0,0.0
321-K,Uai Mineirinho,27/05/2026 19:33,15948287913,Spoiler Parachoque Par,A,,0.0,100.0
321,Uai Mineirinho,27/05/2026 19:33,15948287911,Spoiler Parachoque,A,,0.0,0.0
319,Uai Mineirinho,27/05/2026 19:33,15948287910,Cilindro Atuador Hidráulico Embreagem Meriva Easytronic,A,,0.0,100.0
315,Uai Mineirinho,27/05/2026 19:33,15948287909,Cinto Anti Alarme Toyota Corolla Adaptador Cinto,A,,1.0,0.0
320,Uai Mineirinho,27/05/2026 19:33,15948287908,Par Lâmpada Xenon Hid D1s 6000k,A,,0.0,99.0
313,Uai Mineirinho,27/05/2026 19:33,15948287907,Esteira Trilho Alavanca Câmbio 8015a066,A,,0.0,100.0
312,Uai Mineirinho,27/05/2026 19:33,15948287905,Esteira Do Câmbio Automático 4at,A,,0.0,2.0
314-K,Uai Mineirinho,27/05/2026 19:33,15948287904,Acessórios Hilux Cinto De Segurança Anti Som Par,A,,0.0,0.0
314,Uai Mineirinho,27/05/2026 19:33,15948287903,Acessórios Hilux Cinto De Segurança Anti Som,A,,1.0,0.0
310,Uai Mineirinho,27/05/2026 19:33,15948287902,Medidor Fluxo Ar 13800-65D00,A,,0.0,2.0
308,Uai Mineirinho,27/05/2026 19:33,15948287901,Filete Maçaneta Toyota Corolla 2015 Á 2019,A,,0.0,0.0
303,Uai Mineirinho,27/05/2026 19:33,15948287900,Válvula Acionamento Diferencial Diant Diafragma S10 Blazer,A,,0.0,0.0
307-1,Uai Mineirinho,27/05/2026 19:33,15948287899,Carcaça Válvula Termostática 308 3008 408 C4 Ds3 1.6 Thp,A,,18.0,100.0
299,Uai Mineirinho,27/05/2026 19:33,15948287898,Chave Interruptora,A,,0.0,0.0
298-K,Uai Mineirinho,27/05/2026 19:33,15948287897,Par Brucutu Esguicho Para Brisas 986302E100,A,,95.0,141.0
297-K,Uai Mineirinho,27/05/2026 19:33,15948287896,Par Esguicho Agua Brucutu Cruze 2012 2013 2014 2015 2016,A,,140.0,64.0
306,Uai Mineirinho,27/05/2026 19:33,15948287894,Led Parafuso Olho De Águia Carro Moto 23mm,A,,0.0,0.0
294,Uai Mineirinho,27/05/2026 19:33,15948287893,Tubo Cano Óleo Retorno Turbina Peugeot Thp 1613571980 037989,A,,5.0,0.0
291,Uai Mineirinho,27/05/2026 19:33,15948287891,Placa De Fusíveis Bateria Peugeot 3008 C4 Picasso 6500gr,A,,0.0,0.0
295,Uai Mineirinho,27/05/2026 19:33,15948287890,Bomba De Vácuo Para Peugeot E Citroen Thp 1.6 16v Turbo 3008,A,,0.0,1.0
292,Uai Mineirinho,27/05/2026 19:33,15948287889,Sensor Oleo Citroen Picasso Peugeot 307 308 407 408 2.0 16v,A,,3.0,101.0
352,Uai Mineirinho,27/05/2026 19:33,15948287888,Comando Botao Vidro Eletrico Sprinter 311/ 415/ 515 3 Plugs,A,,31.0,103.0
158-1,Uai Mineirinho,27/05/2026 19:33,15948271205,Sensor Pressão Flauta 0281002908,A,,0.0,0.0
275-19,Uai Mineirinho,27/05/2026 19:33,15948271204,Puxador Interno Porta Bmw 528i 535i 550i M5 Oyster,A,,19.0,0.0
99-1,Uai Mineirinho,27/05/2026 19:33,15948271203,Calibrador Sincronizador Sensor Tpms EL-50448,A,,0.0,129.0
241-1,Uai Mineirinho,27/05/2026 19:33,15948271202,Suporte Celular BMW Gs1200 1250 F850 Xr 1000 Por Indução,A,,5.0,9.0
219-K6,Uai Mineirinho,27/05/2026 19:33,15948271201,Jogo 6 Velas Ignição SILZKR7B11,A,,0.0,0.0
170-K4,Uai Mineirinho,27/05/2026 19:33,15948271200,Jogo De Velas Ignição 4un 9091901164,A,,0.0,1.0
44-K4,Uai Mineirinho,27/05/2026 19:33,15948271199,Jogo 4 Vela Ignição Iridium Izfr6h11,A,,0.0,0.0
149-K4,Uai Mineirinho,27/05/2026 19:33,15948271198,Jogo Velas de Ignição Ngk Iridium Lzfr6ai Airtrek Outlander 2.4,A,,0.0,0.0
Pilha,Uai Mineirinho,27/05/2026 19:33,15948271197,Pilha Palito AAA,A,,6.0,0.0
129-3,Uai Mineirinho,27/05/2026 19:33,15948271196,Scanner Parede Detector Tubo Cano Água Pvc Madeira Fio Metal Com Pilhas,A,,0.0,0.0
254-3,Uai Mineirinho,27/05/2026 19:33,15948271195,Bomba Combustivel Gasolina AH22-9H307-AB Sem Filtro,A,,0.0,0.0
J237-K4,Uai Mineirinho,27/05/2026 19:33,15948271194,Capa Cortina Proteção Solar Janela Carro 4 UN,A,,0.0,0.0
J237-K,Uai Mineirinho,27/05/2026 19:33,15948271193,Capa Cortina Proteção Solar Janela Carro 2 UN,A,,0.0,0.0
222-2,Uai Mineirinho,27/05/2026 19:33,15948271192,Pisca Seta Retrovisor Carona Motorista Lado: Esquerdo,A,,2.0,0.0
222-1,Uai Mineirinho,27/05/2026 19:33,15948271191,Pisca Seta Retrovisor Carona Motorista Lado: Direito,A,,0.0,0.0
198-4,Uai Mineirinho,27/05/2026 19:33,15948271190,Maçaneta Externa Kia Sorento 82650-3e010 Traseira Esquerda,A,,20.0,100.0
198-3,Uai Mineirinho,27/05/2026 19:33,15948271189,Maçaneta Externa Kia Sorento 82650-3e010 Traseira Direita,A,,11.0,0.0
198-2,Uai Mineirinho,27/05/2026 19:33,15948271188,Maçaneta Externa Kia Sorento 82650-3e010 Dianteira Esquerda,A,,15.0,100.0
198-1,Uai Mineirinho,27/05/2026 19:33,15948271187,Maçaneta Externa Kia Sorento 82650-3e010 Dianteira Direita,A,,0.0,100.0
189,Uai Mineirinho,27/05/2026 19:33,15948271186,Amortecedor Mola Gás Tampa Caçamba,A,,0.0,0.0
147,Uai Mineirinho,27/05/2026 19:33,15948271185,Vela 1262054,A,,0.0,0.0
250-K,Uai Mineirinho,27/05/2026 19:33,15948271184,Tampa Parachoque Esguicho Farol Azera ( Par ),A,,96.0,99.0
238-K,Uai Mineirinho,27/05/2026 19:33,15948271183,Tela Grade Para Choque Dianteiro Jeep Renegade 735618579l 735618580r Par,A,,1.0,1.0
272-K8,Uai Mineirinho,27/05/2026 19:33,15948271181,Filtro Peneira Eixo Balanceador (8pçs),A,,0.0,2.0
272-K4,Uai Mineirinho,27/05/2026 19:33,15948271180,Filtro Peneira Eixo Balanceador (4pçs),A,,0.0,4.0
219-K4,Uai Mineirinho,27/05/2026 19:33,15948271179,Jogo 4 Velas Ignição SILZKR7B11,A,,0.0,0.0
252-K,Uai Mineirinho,27/05/2026 19:33,15948271178,Tampa Lavador Esguicho Farol Focus 2014a 2015,A,,0.0,104.0
221,Uai Mineirinho,27/05/2026 19:33,15948271177,Placa Do Led Lanterna b003809.2,A,,118.0,101.0
230-K,Uai Mineirinho,27/05/2026 19:33,15948271176,Tampa Esguicho Parachoque 61677211209 (Par),A,,0.0,104.0
222-K,Uai Mineirinho,27/05/2026 19:33,15948271175,Pisca Seta Retrovisor Carona Motorista Lado (Par Direito esquerdo),A,,0.0,0.0
169-K,Uai Mineirinho,27/05/2026 19:33,15948271174,Válvulas Bico Esportivo Para Pneu De Moto 90 Graus (Par),A,,0.0,103.0
167-K,Uai Mineirinho,27/05/2026 19:33,15948271172,Válvula Extensor Bico Pneu Moto Carro Bike 90 Grau Reforçado (2 Unidades),A,,0.0,3.0
151,Uai Mineirinho,27/05/2026 19:33,15948271171,Vela Ignição Bmw Iiridium ZR5TPP33 (1 Unidade),A,,0.0,0.0
220,Uai Mineirinho,27/05/2026 19:33,15948271169,Vela Ignição Platinium Santa Fé 2.7 2001-2006 Ilfr5b11 (1 Unidades),A,,0.0,0.0
195-K,Uai Mineirinho,27/05/2026 19:33,15948271168,Par Lâmpada Xenon D4s 6000k 35w,A,,18.0,55.0
152-K6,Uai Mineirinho,27/05/2026 19:33,15948271167,06 Velas Ignição Pfr5n11 Platinun,A,,3.0,17.0
189-K,Uai Mineirinho,27/05/2026 19:33,15948271166,Par Amortecedor Mola Gás Tampa Caçamba (Par),A,,5.0,102.0
60-K4,Uai Mineirinho,27/05/2026 19:33,15948271165,Emblema Lateral Bmw F800 Gs 1200 Aluminium 4 Und,A,,0.0,0.0
81-K,Uai Mineirinho,27/05/2026 19:33,15948271163,Par Lampada Xenon D4r 35w 6000k,A,,1.0,51.0
27-K,Uai Mineirinho,27/05/2026 19:33,15948271162,Engrenagem Caixa De Transferencia Bmw X3 3.0 KIT (Preta+Branca) 27107566296 8473227771,A,,0.0,0.0
16,Uai Mineirinho,27/05/2026 19:33,15948271161,Cebolão Interruptor Ventoinha 37760P00003,A,,0.0,111.0
286,Uai Mineirinho,27/05/2026 19:33,15948271159,Válvula De Nível Do Banco Pneumático 20443641,A,,0.0,109.0
290,Uai Mineirinho,27/05/2026 19:33,15948271156,"Caixa Bsm Peugeot 206, 207, 307 1.4 E 1.6 - Nova E Original",A,,0.0,129.0
289,Uai Mineirinho,27/05/2026 19:33,15948271155,Medidor De Fluxo Ar 7 Pinos Mitsubishi Pajero Tr4 2.0 16v,A,,0.0,0.0
287,Uai Mineirinho,27/05/2026 19:33,15948271154,Medidor Fluxo De Ar Pajero Tr4 Io E5t08471 Md343605 Original,A,,42.0,101.0
285,Uai Mineirinho,27/05/2026 19:33,15948271153,Comando Vidro Eletrico Kia Sorento 2009 A 2013,A,,1.0,101.0
278,Uai Mineirinho,27/05/2026 19:33,15948271152,Mangueira De Entrada De Ar 2700900382,A,,35.0,0.0
283,Uai Mineirinho,27/05/2026 19:33,15948271151,Sensor Rotação Frontier 2.5 Diesel 16v 949979-033 23731ec00a,A,,0.0,0.0
282,Uai Mineirinho,27/05/2026 19:33,15948271150,Roda Fonica Ssangyong Actyon Kyron Rexton Korando 4151009000,A,,9.0,100.0
274,Uai Mineirinho,27/05/2026 19:33,15948271149,Sensor Temperatura Ar Condicionado 97143-1m000,A,,0.0,101.0
276,Uai Mineirinho,27/05/2026 19:33,15948271148,Comando Vidro Elétrico Kia Sorento 2011 A 2014 ( 2 Auto ),A,,75.0,0.0
279,Uai Mineirinho,27/05/2026 19:33,15948271147,Mangueira De Entrada De Ar Mercedes A200 B200 Cla E Gla,A,,0.0,0.0
277,Uai Mineirinho,27/05/2026 19:33,15948271146,Mangueira Filtro Ar Tbi 2710900982 2710900682,A,,9.0,100.0
232,Uai Mineirinho,27/05/2026 19:33,15948271145,Par Puxador Porta Bmw 320i 328i F30 2013 Á 2017,A,,0.0,0.0
281,Uai Mineirinho,27/05/2026 19:33,15948271144,Válvula Do Vácuo Coletor Admissão Cruze Sonic Track 55568437,A,,0.0,0.0
280,Uai Mineirinho,27/05/2026 19:33,15948271143,Retentor Do Comando De Valvulas 55563374,A,,6.0,102.0
275-5,Uai Mineirinho,27/05/2026 19:33,15948271142,Puxador Interno Porta Bmw 528i 535i 550i M5 Bege,A,,23.0,102.0
272,Uai Mineirinho,27/05/2026 19:33,15948271141,Filtro Peneira Eixo Balanceador,A,,3.0,16.0
273,Uai Mineirinho,27/05/2026 19:33,15948271140,Comando Botão Vidro Eletrico Ford Ranger 2012 2013 2014 2015,A,,100.0,100.0
23,Uai Mineirinho,27/05/2026 19:33,15948271139,"Piloto Automático Controle De Velocidade Focus Mk2,5",A,,15.0,3.0
270,Uai Mineirinho,27/05/2026 19:33,15948271138,Mangueira Ar Quente Inferior 6466XV,A,,0.0,0.0
264,Uai Mineirinho,27/05/2026 19:33,15948271137,Cebolinha Direção Hidarulica 575353k00,A,,0.0,0.0
107-1,Uai Mineirinho,27/05/2026 19:33,15948271136,Manopla Bola Câmbio Manual 6 Marchas,A,,93.0,100.0
129,Uai Mineirinho,27/05/2026 19:33,15948271135,Scanner Parede Detector Tubo Cano Água Pvc Madeira Fio Metal,A,,0.0,0.0
008,Uai Mineirinho,27/05/2026 19:33,15948271134,Base Para Antena De Carros 1087087,A,,0.0,90.0
268,Uai Mineirinho,27/05/2026 19:33,15948271133,Emblema Logo Estrela Capo A2108800186,A,,0.0,5.0
127,Uai Mineirinho,27/05/2026 19:33,15948271132,Vibrador Duplo U C Clitóris Controle Casal Tipo We-vibe Usb,A,,0.0,0.0
266-K,Uai Mineirinho,27/05/2026 19:33,15948271131,Led Placa T10 led w5w 194 led 3014 24smd,A,,0.0,0.0
259,Uai Mineirinho,27/05/2026 19:33,15948271130,Moldura Aplique Braço Retrovisor Jeep Compass,A,,0.0,0.0
258,Uai Mineirinho,27/05/2026 19:33,15948271088,Capas Cromadas Maçanetas 4 Portas E Tampa Mala Dodge Ram 2500,A,,0.0,0.0
31,Uai Mineirinho,27/05/2026 19:33,15948271086,Difusor Duto Ar Mitsubishi Lancer,A,,0.0,0.0
194-K,Uai Mineirinho,27/05/2026 19:33,15948271085,Fita Par Led Flexível Fina Sequencial Farol Drl 60 Cm Carro,A,,30.0,0.0
20,Uai Mineirinho,27/05/2026 19:33,15948271083,Sensor Nível Combustível 3m519a299aa,A,,56.0,100.0
257,Uai Mineirinho,27/05/2026 19:33,15948271082,Botão Vidro Eletrico 9065451913,A,,91.0,4.0
246,Uai Mineirinho,27/05/2026 19:33,15948271078,Esteira Cambio 8699465,A,,10.0,0.0
254,Uai Mineirinho,27/05/2026 19:33,15948271077,Bomba Combustivel Gasolina AH22-9H307-AB,A,,0.0,0.0
256,Uai Mineirinho,27/05/2026 19:33,15948271075,Snow Foam Esguicho Shampoozeira Lavagem Cera Reservatório,A,,30.0,0.0
252,Uai Mineirinho,27/05/2026 19:33,15948271074,Tampa Lavador Esguicho Farol Focus 2014a 2015,A,,0.0,0.0
52,Uai Mineirinho,27/05/2026 19:33,15948271072,Motor Partida Ktm 55140001000,A,,0.0,0.0
250,Uai Mineirinho,27/05/2026 19:33,15948271070,Tampa Parachoque Esguicho Farol Azera,A,,0.0,0.0
244,Uai Mineirinho,27/05/2026 19:33,15948271069,Tampa Combustível 3 4,A,,0.0,0.0
199,Uai Mineirinho,27/05/2026 19:33,15948271065,Atuador Marcha Lenta 22270,A,,0.0,100.0
231-1,Uai Mineirinho,27/05/2026 19:33,15948271064,Botão Comando Freio Mão Honda Hrv 2015 A 2019,A,,1.0,5.0
241,Uai Mineirinho,27/05/2026 19:33,15948271063,Suporte Celular BMW Gps R 1200 R 1250 Gs F 850 F 800,A,,38.0,112.0
245,Uai Mineirinho,27/05/2026 19:33,15948271062,Esteira Câmbio Automático 6q0713273a,A,,79.0,100.0
207,Uai Mineirinho,27/05/2026 19:33,15948271061,Coleira Com Controle Adestramento Som Vibração Choque Remoto,A,,0.0,0.0
251,Uai Mineirinho,27/05/2026 19:33,15948271059,Bico Aspersor Nebulizador Irrigação Pulverização Regulável,A,,109.0,107.0
116,Uai Mineirinho,27/05/2026 19:33,15948271058,Mangueira Retorno Reservatório Água Cruze Tracker 2012 À 2016,A,,93.0,111.0
242,Uai Mineirinho,27/05/2026 19:33,15948271055,Selim Banco Acento Aranha Tipo Fibra De Carbono Speed Ou Mtb,A,,0.0,0.0
243,Uai Mineirinho,27/05/2026 19:33,15948271054,Sensor De Pressão Do Óleo 1997 - 2000,A,,0.0,0.0
238,Uai Mineirinho,27/05/2026 19:33,15948271053,Tela Grade Para Choque Dianteiro Jeep Renegade 735618579l 735618580r,A,,0.0,0.0
230,Uai Mineirinho,27/05/2026 19:33,15948271052,Tampa Esguicho Parachoque 61677211209,A,,0.0,0.0
60,Uai Mineirinho,27/05/2026 19:33,15948271050,Emblema Lateral Bmw F800 Gs 1200 Aluminium 1 Und,A,,0.0,0.0
236,Uai Mineirinho,27/05/2026 19:33,15948271049,Resistência Ventoinha 9673999980,A,,0.0,101.0
228,Uai Mineirinho,27/05/2026 19:33,15948271048,Farol Lanterna Traseira Pisca Moto Custom Race Fita 48 Leds,A,,0.0,0.0
200,Uai Mineirinho,27/05/2026 19:33,15948271047,Display (lcd) Velocímetro Painel Titanium,A,,0.0,104.0
220-K6,Uai Mineirinho,27/05/2026 19:33,15948271045,Vela Ignição Platinium Santa Fé 2.7 2001-2006 Ilfr5b11 (6 Unidades),A,,0.0,0.0
231,Uai Mineirinho,27/05/2026 19:33,15948271044,Botão Freio De Mão Hrv 2015 2016 2017 2020 Original Honda,A,,194.0,101.0
218,Uai Mineirinho,27/05/2026 19:33,15948271043,Esquadro Digital Laser Grau Laser Nível Horizontal Vertical,A,,0.0,0.0
214,Uai Mineirinho,27/05/2026 19:33,15948271042,Comutador De Ignição 931102d000,A,,0.0,103.0
151-K6,Uai Mineirinho,27/05/2026 19:33,15948271040,Jogo Vela Ignição Bmw Iiridium ZR5TPP33 (6 Unidades),A,,0.0,0.0
178,Uai Mineirinho,27/05/2026 19:33,15948271038,Ponteira Escapamento Cromada Inox,A,,0.0,0.0
219,Uai Mineirinho,27/05/2026 19:33,15948271037,Velas Ignição Hyundai Original SILZKR7B11,A,,0.0,0.0
190,Uai Mineirinho,27/05/2026 19:33,15948271036,Reservatório Carvão Ativo Canister 1K0201797AE,A,,0.0,0.0
188,Uai Mineirinho,27/05/2026 19:33,15948271035,Kit Junta Da Bomba De Vácuo New Beetle - 07k145215a,A,,0.0,0.0
187,Uai Mineirinho,27/05/2026 19:33,15948271034,Sensor De Pressão Map Coletor 0281002573,A,,18.0,3.0
173,Uai Mineirinho,27/05/2026 19:33,15948271032,Modulo Ventoinha 1k0959455,A,,34.0,0.0
170,Uai Mineirinho,27/05/2026 19:33,15948271031,Vela Ignição 9091901164,A,,0.0,4.0
152,Uai Mineirinho,27/05/2026 19:33,15948271030,Vela Ignição Pfr5n11 Platinun,A,,20.0,106.0
154,Uai Mineirinho,27/05/2026 19:33,15948271029,Sensor Pressão Map Turbina Mr577031,A,,0.0,0.0
158,Uai Mineirinho,27/05/2026 19:33,15948271027,Sensor Pressao Rail Flauta Master 2.5 0281002908 0281002734,A,,0.0,0.0
149,Uai Mineirinho,27/05/2026 19:33,15948271026,Velas de Ignição Ngk Iridium Lzfr6ai Airtrek Outlander 2.4,A,,0.0,0.0
155,Uai Mineirinho,27/05/2026 19:33,15948271025,Novo Bateria Auxiliar  a2059053414,A,,0.0,0.0
146,Uai Mineirinho,27/05/2026 19:33,15948271024,Cabo Adaptador Hub Usb Type 3 Portas,A,,0.0,0.0
150,Uai Mineirinho,27/05/2026 19:33,15948271022,Tampa Reservatório Água 13502353,A,,0.0,101.0
141,Uai Mineirinho,27/05/2026 19:33,15948271021,Adaptador Hub Rede 2usb-c Hdmi,A,,27.0,101.0
139,Uai Mineirinho,27/05/2026 19:33,15948271020,Sensor Map Cummins Bosch 0281002576,A,,0.0,0.0
134,Uai Mineirinho,27/05/2026 19:33,15948271019,Mangueira De Retorno Dos Bicos Sprinter 415/515 Original A6510700132,A,,0.0,0.0
137,Uai Mineirinho,27/05/2026 19:33,15948271018,Valvula Reguladora Pressao Rail Flauta 1110010028,A,,0.0,0.0
126,Uai Mineirinho,27/05/2026 19:33,15948271016,Vibrador U C Clitóris Casal Recarregável Usb Tipo We-vibe,A,,0.0,0.0
115,Uai Mineirinho,27/05/2026 19:33,15948271015,Tubo Saída Corpo Borboleta Tbi  55559353,A,,37.0,0.0
153,Uai Mineirinho,27/05/2026 19:33,15948271013,Scanner Automotivo Forscan Usb Ftdi Interruptor Hs Ms Can,A,,0.0,0.0
47,Uai Mineirinho,27/05/2026 19:33,15948271012,Sensor De Pressão Pneu Hyundai Creta Nova Tucson Tpms Sonata,A,,161.0,9.0
94,Uai Mineirinho,27/05/2026 19:33,15948271011,Emblema Lateral VW,A,,0.0,0.0
33,Uai Mineirinho,27/05/2026 19:33,15948271010,Mangueira Agua Aquecedor  1.8  1.6 16v 55574685,A,,35.0,0.0
66,Uai Mineirinho,27/05/2026 19:33,15948271008,Filtro Tampa Bomba De Combustivel Evoque Land Rover Gasolina 036127,A,,0.0,1.0
100,Uai Mineirinho,27/05/2026 19:33,15948271007,Cabo Auxiliar Aux Cd P2 Stereo,A,,3.0,3.0
99,Uai Mineirinho,27/05/2026 19:33,15948271006,Calibrador Sincronizador Sensor Tpms EL-50449,A,,59.0,106.0
15-1,Uai Mineirinho,27/05/2026 19:33,15948271004,Sensor Detonação XL-7 18640-78G0,A,,29.0,7.0
120,Uai Mineirinho,27/05/2026 19:33,15948271002,Kit Junta Valvula Vtec Civic Ex 1998-2005 1.6 1.7 Original,A,,0.0,100.0
210,Uai Mineirinho,27/05/2026 19:33,15948271001,Receptor Transmissor Veicular Com Bluetooth Fm Mp3 Usb Pendr,A,,0.0,0.0
196,Uai Mineirinho,27/05/2026 19:33,15948271000,Torneira Gasolina Combustivel,A,,4.0,6.0
208,Uai Mineirinho,27/05/2026 19:33,15948270999,Tampa Lateral Cabeçote 06h103269h,A,,12.0,0.0
192,Uai Mineirinho,27/05/2026 19:33,15948270998,Torneira Gasolina Combustivel Cb 500,A,,4.0,128.0
195,Uai Mineirinho,27/05/2026 19:33,15948270997,Lâmpada Xenon D4s 6000k 35w,A,,37.0,111.0
171,Uai Mineirinho,27/05/2026 19:33,15948270996,Sensor bico 45pp3-5,A,,0.0,0.0
176,Uai Mineirinho,27/05/2026 19:33,15948270995,Sensor Da Flauta Rail 3.2 55pp40-01,A,,37.0,104.0
J237,Uai Mineirinho,27/05/2026 19:33,15948270994,Capa Cortina Proteção Solar Janela Carro 1 UN,A,,0.0,0.0
81,Uai Mineirinho,27/05/2026 19:33,15948270993,Lâmpada Xenon D4r 6000k,A,,3.0,102.0
107,Uai Mineirinho,27/05/2026 19:33,15948270991,Manopla Bola Câmbio,A,,21.0,0.0
105,Uai Mineirinho,27/05/2026 19:33,15948270990,Boia Sensor Nivel Combustível  Gasolina,A,,72.0,5.0
71,Uai Mineirinho,27/05/2026 19:33,15948270989,Capa de freio de mão HONDA Civic 47115-sna-a82za,A,,58.0,100.0
61,Uai Mineirinho,27/05/2026 19:33,15948270987,Suporte Tampa Tanque 2009-2019,A,,31.0,100.0
62,Uai Mineirinho,27/05/2026 19:33,15948270986,Manopla Cambio Automatico,A,,0.0,100.0
55,Uai Mineirinho,27/05/2026 19:33,15948270985,Rolamento Coxin Mancal Com Coifa Cardan,A,,0.0,0.0
44-1,Uai Mineirinho,27/05/2026 19:33,15948270984,Valvula Moduladora Turbina 14956-EB300,A,,0.0,100.0
44,Uai Mineirinho,27/05/2026 19:33,15948270982,Vela Ignição Iridium Izfr6h11,A,,0.0,0.0
27,Uai Mineirinho,27/05/2026 19:33,15948270981,Engrenagem Caixa de Transferencia Bmw X3 3.0,A,,0.0,0.0
240,Uai Mineirinho,27/05/2026 19:33,15948270980,Reator Led Xenon  A2189009303,A,,0.0,0.0
12,Uai Mineirinho,27/05/2026 19:33,15948270979,Bomba Combustível 1987-2000 HT-DZB11,A,,0.0,1.0
248,Uai Mineirinho,27/05/2026 19:33,15948270977,Sensor Velocidade 2501074p01,A,,0.0,2.0
227,Uai Mineirinho,27/05/2026 19:33,15948270976,Botão Shifter De Câmbio 54132-S84-A81ZA,A,,0.0,0.0
234,Uai Mineirinho,27/05/2026 19:33,15948270975,Comando Botao Vidro Eletrico Exclusive,A,,0.0,100.0
225,Uai Mineirinho,27/05/2026 19:33,15948270974,Válvula Canister  06h906517b 0280142459,A,,0.0,2.0
4-1,Uai Mineirinho,27/05/2026 19:33,15948270971,Manopla Marcha Cambio  2008 2013 Preta,A,,0.0,2.0
167,Uai Mineirinho,27/05/2026 19:33,15948270970,Válvula Extensor Bico Pneu Moto Carro Bike 90 Grau Reforçado,A,,0.0,6.0
82-K,Uai Mineirinho,27/05/2026 19:33,15948270969,Par Lampada Xenon D4r 35w 4300k,A,,0.0,0.0
82,Uai Mineirinho,27/05/2026 19:33,15948270968,Lampada Xenon D4r Original 35w 4300k,A,,0.0,0.0
49,Uai Mineirinho,27/05/2026 19:33,15948270966,Engrenagem Bucha Caixa Direção  Original,A,,0.0,0.0
37,Uai Mineirinho,27/05/2026 19:33,15948270965,Sensor De Rotação Câmbio Automático A3 Golf Bora 01m927321b,A,,19.0,1.0
80,Uai Mineirinho,27/05/2026 19:33,15948270964,Válvula Termostática,A,,0.0,2.0
203,Uai Mineirinho,27/05/2026 19:33,15948270962,Válvula Reguladora Sprinter 9109930a,A,,0.0,0.0
59,Uai Mineirinho,27/05/2026 19:33,15948270961,Sensor Tps Posição Borboleta Honda Civic 96 97 98 99 00,A,,128.0,100.0
005,Uai Mineirinho,27/05/2026 19:33,15948270960,Sensor Pressão Combustível 5WS40039,A,,67.0,108.0
223,Uai Mineirinho,27/05/2026 19:33,15948270959,Sensor Nível Boia De Combustível Hyundai Ix-35 Gasolina,A,,53.0,18.0
147-K4,Uai Mineirinho,27/05/2026 19:33,15948270957,Jogo Vela Captiva 2.4 2011/ Gm 12620540 04 Unidades 185cv,A,,0.0,0.0
181,Uai Mineirinho,27/05/2026 19:33,15948270956,Par Pisca Seta Espelho Retrovisor mk2 mk3 mondeo mk4,A,,0.0,108.0
35,Uai Mineirinho,27/05/2026 19:33,15948270955,Sensor Pressão Direção Hidráulica,A,,0.0,104.0
94-3,Uai Mineirinho,27/05/2026 19:33,16544421381,Emblema Lateral VW Logo:Preto,A,,20.0,0.0
414-1,Uai Mineirinho,27/05/2026 19:33,16259957686,Creme Clareador Natural Manchas Variadas E Melasma 20 G:Dimollaure,A,,0.0,0.0
412-2,Uai Mineirinho,27/05/2026 19:33,15959152905,Enxada Rotativa Aradora Para Roçadeiras 360mm ST178 Diâmetro:Quadrado,A,,0.0,0.0
412-1,Uai Mineirinho,27/05/2026 19:33,15959152904,Enxada Rotativa Aradora Para Roçadeiras 360mm ST178 Diâmetro:9 Estrias,A,,0.0,0.0
79,Uai Mineirinho,27/05/2026 19:33,15948448585,Mini Bomba D'água Voltagem: 19w 5m 800l/h 12v Dc,A,,0.0,109.0
78,Uai Mineirinho,27/05/2026 19:33,15948448584,Mini Bomba D'água Voltagem: 22w 5m 800l/h 24v Dc,A,,9.0,102.0
305-2-K,Uai Mineirinho,27/05/2026 19:33,15948288062,Led Parafuso Olho De Águia Carro Moto 18mm - 1 Par Cor: Preto,A,,0.0,0.0
305-10-K,Uai Mineirinho,27/05/2026 19:33,15948288061,Led Parafuso Olho De Águia Carro Moto 18mm - 1 Par Cor: Prata,A,,0.0,0.0
305-2,Uai Mineirinho,27/05/2026 19:33,15948288060,Led Parafuso Olho De Águia Carro Moto 18mm COR: Preto,A,,0.0,0.0
305-10,Uai Mineirinho,27/05/2026 19:33,15948288058,Led Parafuso Olho De Águia Carro Moto 18mm COR: Prata,A,,0.0,0.0
392-2,Uai Mineirinho,27/05/2026 19:33,15948288057,Amortecedor Tampa Da Caçamba Traseira Gun125 2016 2022 Lado: Esquerdo,A,,0.0,101.0
392-1,Uai Mineirinho,27/05/2026 19:33,15948288056,Amortecedor Tampa Da Caçamba Traseira Gun125 2016 2022 Lado: Direito,A,,0.0,100.0
394-2,Uai Mineirinho,27/05/2026 19:33,15948288055,Trava Presília Mangueira Intercooler Menor,A,,1.0,3.0
394-1,Uai Mineirinho,27/05/2026 19:33,15948288054,Trava Presília Mangueira Intercooler Maior,A,,1.0,1.0
393-2,Uai Mineirinho,27/05/2026 19:33,15948288053,Anel Vedação Da Mangueira Intercooler Menor,A,,14.0,0.0
393-1,Uai Mineirinho,27/05/2026 19:33,15948288052,Anel Vedação Da Mangueira Intercooler Maior,A,,0.0,0.0
306-2-K,Uai Mineirinho,27/05/2026 19:33,15948288051,Led Parafuso Olho De Águia Carro Moto 23mm - 1 Par Cor: Preto,A,,0.0,0.0
